,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
121,ICICIBANK,2022-06-16,EQ,687.25,700.0,700.05,676.3,678.0,678.5,688.36,13237239,911196572285000.0,183912,7576433,57.24,-,0,0.383
148,DIVISLAB,2022-06-15,EQ,3525.65,3525.0,3589.9,3520.45,3584.0,3581.1,3569.68,410170,146417728475000.0,27712,205682,50.14999999999999,-,0,0.382
149,DIVISLAB,2022-06-16,EQ,3581.1,3628.0,3628.0,3533.2,3565.0,3564.9,3568.89,521488,186113544210000.0,36777,276648,53.05,-,0,0.382
162,BPCL,2022-06-15,EQ,314.3,316.85,316.85,308.0,313.45,314.0,312.26,4993654,155933191600000.0,80425,1992667,39.900000000000006,-,0,0.382
163,BPCL,2022-06-16,EQ,314.0,318.0,319.8,310.3,311.15,311.65,313.4,4360359,136653008680000.0,50217,1976626,45.33,-,0,0.382
34,TITAN,2022-06-15,EQ,2102.0,2104.0,2127.5,2090.0,2100.0,2105.05,2109.32,783714,165310332585000.0,76479,296808,37.87,-,0,0.379
35,TITAN,2022-06-16,EQ,2105.05,2126.4,2145.0,2042.05,2059.0,2060.95,2080.5,1265289,263242940015000.0,119716,488575,38.61,-,0,0.379
142,EICHERMOT,2022-06-15,EQ,2722.75,2744.0,2751.1,2703.95,2714.25,2720.1,2728.78,339705,92697934030000.0,36138,162280,47.77,-,0,0.379
143,EICHERMOT,2022-06-16,EQ,2720.1,2736.5,2749.0,2631.25,2656.7,2652.5,2669.83,542478,144832222065000.0,38645,262939,48.47,-,0,0.379
44,TATACONSUM,2022-06-15,EQ,735.85,739.0,746.45,732.5,736.6,737.75,738.04,842942,62212558954999.99,24522,261795,31.06,-,0,0.372
45,TATACONSUM,2022-06-16,EQ,737.75,748.75,748.75,719.05,723.0,724.95,729.64,1060953,77411360595000.0,37659,386100,36.39,-,0,0.372
52,SHREECEM,2022-06-15,EQ,19208.85,19347.15,19375.0,19051.0,19300.0,19314.2,19248.36,30378,58472675910000.0,9862,10284,33.85,-,0,0.371
53,SHREECEM,2022-06-16,EQ,19314.2,19435.0,19489.95,18650.0,18695.0,18711.85,18934.71,49042,92859627500000.0,16432,17035,34.74,-,0,0.371
128,HDFCLIFE,2022-06-15,EQ,572.4,577.0,582.2,571.15,580.05,579.75,575.69,2601467,149762768860000.0,69350,1708787,65.69,-,0,0.371
129,HDFCLIFE,2022-06-16,EQ,579.75,582.0,585.85,567.65,569.0,570.55,573.39,2366283,135680682375000.0,59932,1158375,48.95,-,0,0.371
130,HDFCAMC,2022-06-15,EQ,1820.65,1815.0,1832.9,1798.05,1830.25,1829.0,1821.22,369751,67339854779999.99,14795,184046,49.78,-,0,0.37
131,HDFCAMC,2022-06-16,EQ,1829.0,1838.5,1856.7,1776.1,1780.05,1784.95,1806.76,583590,105440610840000.0,30153,369158,63.25999999999999,-,0,0.37
98,KOTAKBANK,2022-06-15,EQ,1739.7,1738.0,1750.0,1728.9,1735.0,1736.65,1736.51,1770169,307391577945000.0,72951,1059922,59.88,-,0,0.369
99,KOTAKBANK,2022-06-16,EQ,1736.65,1742.0,1753.55,1670.0,1672.25,1675.8,1702.55,2973292,506219094880000.0,120095,1682119,56.57,-,0,0.369
126,HEROMOTOCO,2022-06-15,EQ,2557.6,2567.0,2628.0,2557.6,2603.0,2605.3,2600.01,673444,175095812520000.0,50134,197920,29.39,-,0,0.369
