SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
COALINDIA,2021-09-23,EQ,162.1,163.75,170.0,163.1,167.5,167.35,167.47,31399318,525843924275000.0,173272,9003122,28.67,-,0
CIPLA,2021-09-22,EQ,956.1,952.25,974.25,951.65,964.65,963.5,965.49,2267730,218947647555000.03,56697,1226519,54.09,-,0
CIPLA,2021-09-23,EQ,963.5,965.45,970.0,959.5,969.0,968.1,965.08,1297533,125222865709999.98,47319,730251,56.28000000000001,-,0
CADILAHC,2021-09-22,EQ,550.8,551.1,563.55,551.1,561.0,561.15,558.42,1468830,82022011305000.0,27724,437306,29.770000000000003,-,0
CADILAHC,2021-09-23,EQ,561.15,565.5,570.9,563.5,567.0,567.25,567.19,1799045,102040138815000.0,22211,873330,48.54,-,0
BRITANNIA,2021-09-22,EQ,4075.55,4082.0,4105.0,4049.1,4050.0,4058.5,4072.68,259937,105864084775000.0,17603,166891,64.2,-,0
BRITANNIA,2021-09-23,EQ,4058.5,4060.0,4075.45,4017.5,4048.95,4042.35,4036.08,322858,130308110830000.0,22489,215736,66.82,-,0
BPCL,2021-09-22,EQ,413.8,414.5,421.5,414.5,420.25,420.15,419.4,4820035,202154561620000.0,74752,1880120,39.01,-,0
BPCL,2021-09-23,EQ,420.15,423.15,424.3,417.15,419.55,419.95,420.06,5884558,247183861425000.0,83802,3307435,56.21000000000001,-,0
BIOCON,2021-09-22,EQ,367.25,365.2,368.5,363.25,367.65,367.55,365.83,2107108,77084235235000.0,23000,884062,41.96,-,0
BIOCON,2021-09-23,EQ,367.55,369.0,371.8,366.55,367.05,368.2,369.04,1257724,46414597815000.0,18670,343253,27.29,-,0
BHARTIARTL,2021-09-22,EQ,726.65,727.0,732.05,724.1,727.0,726.75,728.1,16047334,1168402006150000.0,105371,9401649,58.59000000000001,-,0
BHARTIARTL,2021-09-23,EQ,726.75,733.4,740.1,723.2,726.95,726.8,729.9,26009026,1898396344970000.0,180792,15817212,60.81000000000001,-,0
