,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
120,HEROMOTOCO,2022-06-13,EQ,2601.95,2560.0,2612.3,2536.55,2592.3,2598.8,2587.61,625967,161975795560000.0,34831,276307,44.14,-,0,0.37
121,HEROMOTOCO,2022-06-14,EQ,2598.8,2595.95,2614.9,2530.0,2554.05,2557.6,2578.94,509259,131334926130000.0,40551,143399,28.16,-,0,0.37
126,HDFCAMC,2022-06-13,EQ,1868.35,1834.1,1846.75,1800.0,1810.0,1813.8,1813.11,601176,108999815140000.02,20559,315769,52.53,-,0,0.37
127,HDFCAMC,2022-06-14,EQ,1813.8,1805.0,1826.0,1798.85,1818.1,1820.65,1811.12,545533,98802311205000.0,14995,303692,55.67000000000001,-,0,0.37
98,KOTAKBANK,2022-06-13,EQ,1791.8,1743.0,1752.6,1718.65,1738.0,1737.35,1733.91,2349445,407371447990000.0,103797,1333745,56.77000000000001,-,0,0.368
99,KOTAKBANK,2022-06-14,EQ,1737.35,1735.6,1748.65,1721.6,1742.0,1739.7,1738.69,1551047,269679267185000.0,66476,883106,56.940000000000005,-,0,0.368
64,RELIANCE,2022-06-13,EQ,2714.25,2650.0,2672.8,2616.3,2668.0,2662.9,2646.3,8131998,2151966817950000.0,303540,4242241,52.17,-,0,0.367
65,RELIANCE,2022-06-14,EQ,2662.9,2650.05,2671.85,2613.45,2627.75,2628.1,2637.47,6790653,1791014046965000.2,237522,3299932,48.6,-,0,0.367
28,WIPRO,2022-06-13,EQ,460.95,450.05,453.0,445.0,447.5,446.1,449.15,7065411,317346035550000.0,162709,3631165,51.39,-,0,0.366
29,WIPRO,2022-06-14,EQ,446.1,440.0,453.7,438.0,446.0,445.9,448.37,6528192,292704207830000.0,116425,2411166,36.93,-,0,0.366
114,ICICIGI,2022-06-13,EQ,1121.05,1120.3,1128.5,1071.0,1128.0,1113.95,1096.59,1524945,167223993910000.0,74228,1068508,70.07,-,0,0.358
115,ICICIGI,2022-06-14,EQ,1113.95,1114.15,1149.0,1094.6,1140.0,1145.8,1124.18,1312603,147560046200000.0,67767,797317,60.74,-,0,0.358
186,ASIANPAINT,2022-06-13,EQ,2708.75,2669.95,2683.0,2642.5,2665.5,2660.75,2662.5,1674206,445757798620000.0,114745,963323,57.54,-,0,0.357
187,ASIANPAINT,2022-06-14,EQ,2660.75,2617.0,2666.35,2585.0,2644.0,2635.4,2628.69,2296040,603557807835000.0,142187,1040611,45.32,-,0,0.357
34,ULTRACEMCO,2022-06-13,EQ,5511.05,5431.0,5450.0,5337.0,5348.0,5356.15,5378.69,441354,237390697085000.0,59005,188192,42.64,-,0,0.355
35,ULTRACEMCO,2022-06-14,EQ,5356.15,5350.0,5498.0,5324.0,5430.0,5428.6,5425.15,610906,331425388420000.0,60893,343051,56.15,-,0,0.355
52,SIEMENS,2022-06-13,EQ,2371.6,2351.8,2413.75,2350.05,2383.0,2381.65,2385.79,377976,90177290735000.0,29728,92423,24.45,-,0,0.353
53,SIEMENS,2022-06-14,EQ,2381.65,2382.75,2406.0,2313.75,2398.05,2400.55,2375.62,424696,100891710380000.0,35350,184603,43.47,-,0,0.353
196,ACC,2022-06-13,EQ,2135.4,2117.0,2129.0,2098.7,2116.0,2121.25,2115.71,231725,49026280075000.0,12983,77662,33.51,-,0,0.353
197,ACC,2022-06-14,EQ,2121.25,2112.15,2130.0,2101.95,2107.0,2116.1,2113.91,302507,63947345310000.0,14745,150488,49.75,-,0,0.353
104,IOC,2022-06-13,EQ,117.25,116.3,116.3,113.05,113.5,113.6,114.08,10082086,115013354715000.02,63622,4418496,43.83,-,0,0.352
105,IOC,2022-06-14,EQ,113.6,113.55,114.0,110.05,110.35,110.25,111.52,15682933,174890900595000.0,91875,6171451,39.35,-,0,0.352
80,NTPC,2022-06-13,EQ,155.25,154.0,154.9,147.75,149.75,148.9,150.27,19208167,288641773815000.0,107041,9212065,47.96,-,0,0.351
81,NTPC,2022-06-14,EQ,148.9,148.9,152.45,148.9,152.1,151.4,151.15,17034328,257480668615000.0,86095,7497381,44.01,-,0,0.351
130,HCLTECH,2022-06-13,EQ,1015.35,996.0,1002.0,982.5,995.85,991.8,991.46,1738804,172394623155000.0,80834,1137175,65.4,-,0,0.349
131,HCLTECH,2022-06-14,EQ,991.8,988.0,1000.95,978.15,995.5,996.9,993.34,2461791,244540050215000.0,85586,1413958,57.440000000000005,-,0,0.349
168,BHARTIARTL,2022-06-13,EQ,673.35,660.1,673.35,658.0,671.9,671.3,666.38,5982102,398632371340000.0,130518,3406433,56.940000000000005,-,0,0.349
169,BHARTIARTL,2022-06-14,EQ,671.3,669.1,689.4,669.1,683.4,682.05,679.53,8878530,603319955770000.0,161507,4763834,53.66,-,0,0.349
58,SBILIFE,2022-06-13,EQ,1154.9,1137.05,1161.8,1130.35,1131.65,1133.7,1140.17,1014220,115638134445000.0,58933,554886,54.71,-,0,0.345
